Talhao;Plantio;IdParcela;AreaParc;DataPlantio;DataColeta;Linha;Arvore;Fuste;Cap;Ht;Categoria1;Categoria2;Inclinacao;CoordenadaX;CoordenadaY;Observacao
T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;2;6;1;40.7;;NORMAL;;0;-5397846909;-2050935599;
T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;3;1;1;46.8;;NORMAL;;0;-5397846909;-2050935599;
T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;3;2;1;47.7;;NORMAL;;0;-5397846909;-2050935599;
T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;3;3;1;45.6;;NORMAL;;0;-5397846909;-2050935599;
T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;3;4;1;52.3;;NORMAL;;0;-5397846909;-2050935599;
T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;3;5;1;39.1;;NORMAL;;0;-5397846909;-2050935599;
T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;3;6;1;47.6;;NORMAL;;0;-5397846909;-2050935599;
T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;3;7;1;51.4;;NORMAL;;0;-5397846909;-2050935599;
T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;4;1;1;44.7;22.3;NORMAL;;0;-5397846909;-2050935599;
T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;2;4;1;43.6;;NORMAL;;0;-5397846909;-2050935599;
T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;4;2;1;45;22.9;NORMAL;;0;-5397846909;-2050935599;
T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;4;4;1;48.6;25.5;NORMAL;;0;-5397846909;-2050935599;
T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;4;5;1;36;21.2;NORMAL;;0;-5397846909;-2050935599;
T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;4;6;1;42.6;22.7;NORMAL;;0;-5397846909;-2050935599;
T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;4;7;1;46.7;24.5;NORMAL;;0;-5397846909;-2050935599;
T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;4;8;1;44.5;23.8;NORMAL;;0;-5397846909;-2050935599;
T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;5;1;1;50.7;24.7;NORMAL;;0;-5397846909;-2050935599;
T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;5;2;1;49.6;25;NORMAL;;0;-5397846909;-2050935599;
T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;5;3;1;56.4;25.9;DOMINANTE;;0;-5397846909;-2050935599;
T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;5;4;1;;;FALHA;;0;-5397846909;-2050935599;
T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;5;5;1;51.6;26.2;NORMAL;;0;-5397846909;-2050935599;
T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;4;3;1;53.5;25.1;DOMINANTE;;0;-5397846909;-2050935599;
T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;2;3;1;46.7;;NORMAL;;0;-5397846909;-2050935599;
T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;2;2;1;48;;NORMAL;;0;-5397846909;-2050935599;
T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;2;1;1;47.3;;NORMAL;;0;-5397846909;-2050935599;
T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;4;6;1;43.9;26.3;NORMAL;;0;-5397844763;-2051850229;
T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;4;7;1;57.5;28.5;DOMINANTE;;0;-5397844763;-2051850229;
T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;5;1;1;51.1;29.4;NORMAL;;0;-5397844763;-2051850229;
T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;5;2;1;51.7;30.9;NORMAL;;0;-5397844763;-2051850229;
T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;5;3;1;55.9;30;NORMAL;;0;-5397844763;-2051850229;
T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;5;4;1;46.6;29.4;NORMAL;;0;-5397844763;-2051850229;
T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;5;5;1;45.9;27.6;NORMAL;;0;-5397844763;-2051850229;
T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;5;6;1;48.9;27.1;NORMAL;;0;-5397844763;-2051850229;
T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;5;7;1;49.5;26;NORMAL;;0;-5397844763;-2051850229;
T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;6;1;1;51.1;30.3;NORMAL;;0;-5397844763;-2051850229;
T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;6;2;1;48.3;;NORMAL;;0;-5397844763;-2051850229;
T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;6;3;1;56.5;;NORMAL;;0;-5397844763;-2051850229;
T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;6;4;1;56.3;;NORMAL;;0;-5397844763;-2051850229;
T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;6;5;1;54.5;;NORMAL;;0;-5397844763;-2051850229;
T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;6;6;1;51.1;;NORMAL;;0;-5397844763;-2051850229;
T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;7;1;1;47.2;;NORMAL;;0;-5397844763;-2051850229;
T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;7;2;1;46.1;;NORMAL;;0;-5397844763;-2051850229;
T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;7;3;1;40.1;;NORMAL;;0;-5397844763;-2051850229;
T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;7;4;1;49.9;;NORMAL;;0;-5397844763;-2051850229;
T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;1;1;1;52.5;26.9;DOMINANTE;;0;-5397846909;-2050935599;
T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;1;2;1;51.1;;NORMAL;;0;-5397846909;-2050935599;
T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;1;3;1;40.9;;NORMAL;;0;-5397846909;-2050935599;
T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;1;4;1;52.3;;NORMAL;;0;-5397846909;-2050935599;
T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;5;6;1;47.6;25.4;NORMAL;;0;-5397846909;-2050935599;
T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;4;5;1;53.3;30;NORMAL;;0;-5397844763;-2051850229;
T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;5;7;1;50.8;23.1;NORMAL;;0;-5397846909;-2050935599;
T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;6;2;1;51.8;;NORMAL;;0;-5397846909;-2050935599;
T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;4;3;1;45.8;23.3;NORMAL;;0;-5397529703;-2051046136;
T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;4;4;1;54.2;26.4;NORMAL;;0;-5397529703;-2051046136;
T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;4;5;1;56.9;27.8;DOMINANTE;;0;-5397529703;-2051046136;
T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;4;6;1;47.9;23.4;NORMAL;;0;-5397529703;-2051046136;
T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;4;7;1;43.6;24.7;NORMAL;;0;-5397529703;-2051046136;
T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;4;8;1;51.6;24.6;NORMAL;;0;-5397529703;-2051046136;
T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;5;1;1;51.7;24.8;NORMAL;;0;-5397529703;-2051046136;
T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;5;2;1;49.8;24;NORMAL;;0;-5397529703;-2051046136;
T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;5;3;1;52.6;25.7;NORMAL;;0;-5397529703;-2051046136;
T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;5;4;1;57;26.5;DOMINANTE;;0;-5397529703;-2051046136;
T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;4;2;1;50.2;26.4;NORMAL;;0;-5397529703;-2051046136;
T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;5;5;1;47.3;23.6;NORMAL;;0;-5397529703;-2051046136;
T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;5;7;1;34;16.9;NORMAL;;0;-5397529703;-2051046136;
T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;5;8;1;50;;NORMAL;;0;-5397529703;-2051046136;
T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;6;1;1;49.8;;TORTUOSA;;0;-5397529703;-2051046136;
T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;6;2;1;48.5;;NORMAL;;0;-5397529703;-2051046136;
T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;6;3;1;52.3;;NORMAL;;0;-5397529703;-2051046136;
T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;6;4;1;52.5;;NORMAL;;0;-5397529703;-2051046136;
T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;6;5;1;54;;NORMAL;;0;-5397529703;-2051046136;
T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;6;6;1;56.5;26.4;DOMINANTE;;0;-5397529703;-2051046136;
T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;7;1;1;49.2;;NORMAL;;0;-5397529703;-2051046136;
T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;7;2;1;52.4;;NORMAL;;0;-5397529703;-2051046136;
T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;5;6;1;55.5;24;NORMAL;;0;-5397529703;-2051046136;
T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;4;1;1;56.7;26.5;DOMINANTE;;0;-5397529703;-2051046136;
T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;3;7;1;55.6;;BIFURCADA ACIMA;;0;-5397529703;-2051046136;
T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;3;6;1;42.7;;TORTUOSA;;0;-5397529703;-2051046136;
T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;6;3;1;50.9;;NORMAL;;0;-5397846909;-2050935599;
T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;6;4;1;53.8;26.7;DOMINANTE;;0;-5397846909;-2050935599;
T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;6;5;1;50.7;;NORMAL;;0;-5397846909;-2050935599;
T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;6;6;1;46.6;;NORMAL;;0;-5397846909;-2050935599;
T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;7;1;1;44.5;;NORMAL;;0;-5397846909;-2050935599;
T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;7;2;1;46.3;;NORMAL;;0;-5397846909;-2050935599;
T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;7;3;1;45.3;;NORMAL;;0;-5397846909;-2050935599;
T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;7;4;1;43;;NORMAL;;0;-5397846909;-2050935599;
T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;7;5;1;44.7;;NORMAL;;0;-5397846909;-2050935599;
T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;1;1;1;56.5;26.1;DOMINANTE;;0;-5397529703;-2051046136;
T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;1;2;1;46.6;;NORMAL;;0;-5397529703;-2051046136;
T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;1;3;1;52;;NORMAL;;0;-5397529703;-2051046136;
T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;2;1;1;53.9;;NORMAL;;0;-5397529703;-2051046136;
T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;2;2;1;34.3;;TORTUOSA;;0;-5397529703;-2051046136;
T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;2;3;1;56.3;;NORMAL;;0;-5397529703;-2051046136;
T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;2;4;1;52;;NORMAL;;0;-5397529703;-2051046136;
T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;2;5;1;50.3;;NORMAL;;0;-5397529703;-2051046136;
T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;2;6;1;55.6;;NORMAL;;0;-5397529703;-2051046136;
T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;3;1;1;47.8;;NORMAL;;0;-5397529703;-2051046136;
T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;3;2;1;50.5;;NORMAL;;0;-5397529703;-2051046136;
T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;3;3;1;40.9;;NORMAL;;0;-5397529703;-2051046136;
T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;3;4;1;50.2;;NORMAL;;0;-5397529703;-2051046136;
T-8;P-8;IFC_12_040;400;01/06/2010;26/09/2018;3;5;1;50.5;;NORMAL;;0;-5397529703;-2051046136;
T-8;P-8;IFC_12_039;400;01/06/2010;26/09/2018;6;1;1;48.5;25.6;NORMAL;;0;-5397846909;-2050935599;
T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;1;1;1;;;FALHA;;0;-5397970691;-205131661;
T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;4;4;1;48.3;26.1;NORMAL;;0;-5397844763;-2051850229;
T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;4;2;1;53.9;30;NORMAL;;0;-5397844763;-2051850229;
T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;5;6;1;50.3;27.5;NORMAL;;0;-5397970691;-205131661;
T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;5;7;1;48.7;29;NORMAL;;0;-5397970691;-205131661;
T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;5;8;1;53.3;30;NORMAL;;0;-5397970691;-205131661;
T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;6;1;1;45.1;;NORMAL;;0;-5397970691;-205131661;
T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;6;2;1;54.2;;NORMAL;;0;-5397970691;-205131661;
T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;6;3;1;46.6;;NORMAL;;0;-5397970691;-205131661;
T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;6;4;1;44.8;;NORMAL;;0;-5397970691;-205131661;
T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;6;5;1;41.3;;NORMAL;;0;-5397970691;-205131661;
T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;6;6;1;53.8;;NORMAL;;0;-5397970691;-205131661;
T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;6;7;1;52.7;;NORMAL;;0;-5397970691;-205131661;
T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;5;5;1;47.8;26.8;NORMAL;;0;-5397970691;-205131661;
T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;7;1;1;47.9;;NORMAL;;0;-5397970691;-205131661;
T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;7;3;1;46.9;;NORMAL;;0;-5397970691;-205131661;
T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;7;4;1;55.8;28.3;DOMINANTE;;0;-5397970691;-205131661;
T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;7;5;1;44.9;;NORMAL;;0;-5397970691;-205131661;
T-9A;P-9A;IFC_12_013;400;01/07/2010;26/09/2018;1;1;1;50.6;;NORMAL;;0;-5397934517;-2051464374;
T-9A;P-9A;IFC_12_013;400;01/07/2010;26/09/2018;1;2;1;46.3;;NORMAL;;0;-5397934517;-2051464374;
T-9A;P-9A;IFC_12_013;400;01/07/2010;26/09/2018;1;3;1;49.2;;NORMAL;;0;-5397934517;-2051464374;
T-9A;P-9A;IFC_12_013;400;01/07/2010;26/09/2018;2;1;1;52.7;;NORMAL;;0;-5397934517;-2051464374;
T-9A;P-9A;IFC_12_013;400;01/07/2010;26/09/2018;2;2;1;46.9;;NORMAL;;0;-5397934517;-2051464374;
T-9A;P-9A;IFC_12_013;400;01/07/2010;26/09/2018;2;3;1;41.7;;NORMAL;;0;-5397934517;-2051464374;
T-9A;P-9A;IFC_12_013;400;01/07/2010;26/09/2018;2;4;1;51.4;;NORMAL;;0;-5397934517;-2051464374;
T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;7;2;1;48.5;;NORMAL;;0;-5397970691;-205131661;
T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;5;4;1;45.6;25.9;NORMAL;;0;-5397970691;-205131661;
T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;5;3;1;49.2;27.1;NORMAL;;0;-5397970691;-205131661;
T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;5;2;1;51.3;30.6;NORMAL;;0;-5397970691;-205131661;
T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;1;3;1;57.7;31.2;DOMINANTE;;0;-5397970691;-205131661;
T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;1;4;1;61.3;30;DOMINANTE;;0;-5397970691;-205131661;
T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;2;1;1;49.4;;NORMAL;;0;-5397970691;-205131661;
T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;2;2;1;52.9;;NORMAL;;0;-5397970691;-205131661;
T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;2;3;1;50.8;;NORMAL;;0;-5397970691;-205131661;
T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;2;4;1;48.9;;NORMAL;;0;-5397970691;-205131661;
T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;2;5;1;54.5;;NORMAL;;0;-5397970691;-205131661;
T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;2;6;1;41.3;;NORMAL;;0;-5397970691;-205131661;
T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;3;1;1;54.2;;NORMAL;;0;-5397970691;-205131661;
T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;3;2;1;50.3;;NORMAL;;0;-5397970691;-205131661;
T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;3;3;1;35.2;;NORMAL;;0;-5397970691;-205131661;
T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;3;4;1;49.3;;NORMAL;;0;-5397970691;-205131661;
T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;3;5;1;52.5;;NORMAL;;0;-5397970691;-205131661;
T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;3;6;1;52.2;;NORMAL;;0;-5397970691;-205131661;
T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;3;7;1;36.9;;BIFURCADA ACIMA;;0;-5397970691;-205131661;
T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;4;1;1;51.8;30.7;NORMAL;;0;-5397970691;-205131661;
T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;4;2;1;52.3;31;NORMAL;;0;-5397970691;-205131661;
T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;4;3;1;45.7;28.6;NORMAL;;0;-5397970691;-205131661;
T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;4;4;1;49.5;29.8;NORMAL;;0;-5397970691;-205131661;
T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;4;5;1;49.9;31.2;NORMAL;;0;-5397970691;-205131661;
T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;4;6;1;54.3;30.5;NORMAL;;0;-5397970691;-205131661;
T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;4;7;1;40.3;24.6;NORMAL;;0;-5397970691;-205131661;
T-9A;P-9A;IFC_12_012;400;01/07/2010;26/09/2018;5;1;1;46.9;28.4;NORMAL;;0;-5397970691;-205131661;
T-9A;P-9A;IFC_12_013;400;01/07/2010;26/09/2018;2;5;1;54.3;;NORMAL;;0;-5397934517;-2051464374;
T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;4;3;1;48.9;25.9;NORMAL;;0;-5397844763;-2051850229;
T-9A;P-9A;IFC_12_013;400;01/07/2010;26/09/2018;3;1;1;45.3;;NORMAL;;0;-5397934517;-2051464374;
T-9A;P-9A;IFC_12_013;400;01/07/2010;26/09/2018;3;3;1;;;FALHA;;0;-5397934517;-2051464374;
T-9A;P-9A;IFC_12_013;400;01/07/2010;26/09/2018;7;3;1;48.3;;NORMAL;;0;-5397934517;-2051464374;
T-9A;P-9A;IFC_12_013;400;01/07/2010;26/09/2018;7;4;1;42.7;;NORMAL;;0;-5397934517;-2051464374;
T-9A;P-9A;IFC_12_013;400;01/07/2010;26/09/2018;7;5;1;44.9;;NORMAL;;0;-5397934517;-2051464374;
T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;1;1;1;46.5;;NORMAL;;0;-5397844763;-2051850229;
T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;1;2;1;56.9;29.3;DOMINANTE;;0;-5397844763;-2051850229;
T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;1;3;1;55.8;;NORMAL;;0;-5397844763;-2051850229;
T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;1;4;1;45.6;;NORMAL;;0;-5397844763;-2051850229;
T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;1;5;1;58.5;30;DOMINANTE;;0;-5397844763;-2051850229;
T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;2;1;1;49.5;;NORMAL;;0;-5397844763;-2051850229;
T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;2;2;1;47.5;;NORMAL;;0;-5397844763;-2051850229;
T-9A;P-9A;IFC_12_013;400;01/07/2010;26/09/2018;7;2;2;18.5;;BIFURCADA;;0;-5397934517;-2051464374;
T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;2;3;1;46.9;;NORMAL;;0;-5397844763;-2051850229;
T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;2;5;1;47.9;;NORMAL;;0;-5397844763;-2051850229;
T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;2;6;1;56.8;;NORMAL;;0;-5397844763;-2051850229;
T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;3;1;1;51.7;;NORMAL;;0;-5397844763;-2051850229;
T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;3;2;1;49.6;;NORMAL;;0;-5397844763;-2051850229;
T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;3;3;1;47.2;;NORMAL;;0;-5397844763;-2051850229;
T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;3;4;1;47.7;;NORMAL;;0;-5397844763;-2051850229;
T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;3;5;1;59.9;30.7;DOMINANTE;;0;-5397844763;-2051850229;
T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;3;6;1;49.2;;NORMAL;;0;-5397844763;-2051850229;
T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;3;7;1;53.3;;NORMAL;;0;-5397844763;-2051850229;
T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;4;1;1;48.5;24.1;NORMAL;;0;-5397844763;-2051850229;
T-9A;P-9A;IFC_12_014;400;01/07/2010;26/09/2018;2;4;1;55.7;;NORMAL;;0;-5397844763;-2051850229;
T-9A;P-9A;IFC_12_013;400;01/07/2010;26/09/2018;7;2;1;36;;BIFURCADA;;0;-5397934517;-2051464374;
T-9A;P-9A;IFC_12_013;400;01/07/2010;26/09/2018;7;1;1;55;24.1;DOMINANTE;;0;-5397934517;-2051464374;
T-9A;P-9A;IFC_12_013;400;01/07/2010;26/09/2018;6;6;1;48.7;;NORMAL;;0;-5397934517;-2051464374;
T-9A;P-9A;IFC_12_013;400;01/07/2010;26/09/2018;3;4;1;57.7;27.3;DOMINANTE;;0;-5397934517;-2051464374;
T-9A;P-9A;IFC_12_013;400;01/07/2010;26/09/2018;3;5;1;45.6;;NORMAL;;0;-5397934517;-2051464374;
T-9A;P-9A;IFC_12_013;400;01/07/2010;26/09/2018;4;1;1;46.7;29.4;NORMAL;;0;-5397934517;-2051464374;
T-9A;P-9A;IFC_12_013;400;01/07/2010;26/09/2018;4;2;1;54.2;27.4;NORMAL;;0;-5397934517;-2051464374;
T-9A;P-9A;IFC_12_013;400;01/07/2010;26/09/2018;4;3;1;39.1;23.3;NORMAL;;0;-5397934517;-2051464374;
T-9A;P-9A;IFC_12_013;400;01/07/2010;26/09/2018;4;4;1;35;21.1;NORMAL;;0;-5397934517;-2051464374;
T-9A;P-9A;IFC_12_013;400;01/07/2010;26/09/2018;4;5;1;54.5;29.2;DOMINANTE;;0;-5397934517;-2051464374;
T-9A;P-9A;IFC_12_013;400;01/07/2010;26/09/2018;4;6;1;43.2;25.5;NORMAL;;0;-5397934517;-2051464374;
T-9A;P-9A;IFC_12_013;400;01/07/2010;26/09/2018;4;7;1;47.8;26.8;NORMAL;;0;-5397934517;-2051464374;
T-9A;P-9A;IFC_12_013;400;01/07/2010;26/09/2018;4;8;1;37.6;23.1;NORMAL;;0;-5397934517;-2051464374;
T-9A;P-9A;IFC_12_013;400;01/07/2010;26/09/2018;5;1;1;51.4;23.5;NORMAL;;0;-5397934517;-2051464374;
T-9A;P-9A;IFC_12_013;400;01/07/2010;26/09/2018;5;2;1;49.7;27.6;NORMAL;;0;-5397934517;-2051464374;
T-9A;P-9A;IFC_12_013;400;01/07/2010;26/09/2018;5;3;1;43.7;26.9;NORMAL;;0;-5397934517;-2051464374;
T-9A;P-9A;IFC_12_013;400;01/07/2010;26/09/2018;5;4;1;50.9;29.1;NORMAL;;0;-5397934517;-2051464374;
T-9A;P-9A;IFC_12_013;400;01/07/2010;26/09/2018;5;5;1;44.1;24.9;NORMAL;;0;-5397934517;-2051464374;
T-9A;P-9A;IFC_12_013;400;01/07/2010;26/09/2018;5;6;1;41.9;25.5;NORMAL;;0;-5397934517;-2051464374;
T-9A;P-9A;IFC_12_013;400;01/07/2010;26/09/2018;5;7;1;47.4;27.1;NORMAL;;0;-5397934517;-2051464374;
T-9A;P-9A;IFC_12_013;400;01/07/2010;26/09/2018;5;8;1;49.5;;NORMAL;;0;-5397934517;-2051464374;
T-9A;P-9A;IFC_12_013;400;01/07/2010;26/09/2018;6;1;1;48.9;;NORMAL;;0;-5397934517;-2051464374;
T-9A;P-9A;IFC_12_013;400;01/07/2010;26/09/2018;6;2;1;50.3;;NORMAL;;0;-5397934517;-2051464374;
T-9A;P-9A;IFC_12_013;400;01/07/2010;26/09/2018;6;3;1;49.9;;NORMAL;;0;-5397934517;-2051464374;
T-9A;P-9A;IFC_12_013;400;01/07/2010;26/09/2018;6;4;1;51.3;;NORMAL;;0;-5397934517;-2051464374;
